smiles,gsk3
Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,1
COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)s2)c1,1
COc1cccc(C2c3c(C)n[nH]c3N=C3CC(C)(C)CC(=O)C32)c1,1
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4ncns4)n3)cc2)CC1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,1
Cc1cc(O)nnc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c(Cl)c1,1
CCOC(=O)CCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,1
NC(=O)c1ccc(Nc2ncnc3[nH]cc(-c4ccccc4)c23)cc1,1
CC1COc2c(NCCCn3ccnc3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12,1
CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,1
Cc1[nH]nc2sc(C(=O)NCCc3ccc(Cl)cc3)cc12,1
Cc1occc1-c1nc(N)c(OCC(N)Cc2c[nH]c3ccccc23)cc1-c1cc2c(C)n[nH]c2cn1,1
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,1
Cn1cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc2c1=O,1
Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CCCC1,1
Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1
ON=Cc1cn(-c2ccccc2)nc1-c1cccnc1,1
Cc1csc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)n1,1
COc1ccc2occ(C(=O)c3cccs3)c2c1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CCOC(C)(C)C)c21,1
O=C1NC(=O)c2c1c1cnn(-c3ccccc3)c1n1cccc21,1
COc1cccc2c(C3=C(c4cn(C)c5cc(C(F)(F)F)ccc45)C(=O)NC3=O)coc12,1
Cc1ccc2c(c1)COc1c3ccc(C(=O)O)cc3nn1-2,1
CC1CC2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1
CN(C)CCOc1ccc(C=Cc2cc(-c3cc4c(O)ncnc4[nH]3)ccn2)cc1,1
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C(F)(F)F)c5)o4)cc32)cc1,1
COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1C(F)(F)F,1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CNC)cc21,1
CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1,1
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCO)c2)n1,1
O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,1
O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccc(O)c(F)c2)nnc1O,1
COc1ccc(-c2[nH]c3nccnc3c2C)cc1OC,1
CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1
CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,1
COc1ccc(CNC2C(=O)C(=O)C2=Nc2ccc3n[nH]cc3c2)cc1,1
Cn1c(N2CCOCC2)cc(-c2ccncn2)cc1=O,1
O=[N+]([O-])c1cnc(Nc2ccccc2)nc1Nc1ccccc1,1
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,1
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,1
Nc1nc(Nc2ccccc2)sc1C(=O)C1CC1,1
Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCO2)CC1,1
Cn1cc(C2=C(c3c4n(c5ccccc35)CCN(C(N)=S)C4)C(=O)NC2=O)c2ccccc21,1
CN(C)c1ccc(Nc2cc(-c3csc(Br)c3)[nH]n2)cc1,1
Cn1cc(C2=C(c3cn(CCCn4ccnc4)c4ccccc34)C(=O)NC2=O)c2ncccc21,1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12,1
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,1
Cc1cn(CCCNC(=O)c2ccc(O)c3[nH]c(-c4cccs4)nc23)cn1,1
Nc1ncc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)nc1C(=O)Nc1cccnc1,1
CC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccco1,1
Cc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1,1
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,1
NCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,1
COc1ccc(OC)c(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,1
COc1ccc(C2C(=O)NC(=O)C2=Nc2ccccc2)cc1,1
COc1cccc(-c2[nH]nc(O)c2N=Nc2ccc(Cl)cc2)c1,1
C=S(O)c1ccc(-c2coc3ccc(-c4noc(C)n4)cc23)cc1,1
CN(Cc1c(C(=O)NN=Cc2cccc(O)c2)nnn1-c1nonc1N)C1CCCCC1,1
COc1cccc(OC)c1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,1
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,1
NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,1
O=C(O)C=Cc1cc(Br)c(Br)c(Br)c1Br,1
Fc1cc(F)cc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,1
Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc3ccccc23)[nH]n1,1
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1,1
CCCC(=O)Nc1n[nH]c2cc(-c3cccnc3)ccc12,1
CCCC(=O)Nc1n[nH]c2ccc(-c3ccccc3)cc12,1
COc1ccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)cc1,1
Cc1ccccc1NC(=O)Nc1ccc2c(c1)CCc1sc3ncnc(N)c3c1-2,1
O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cccs1,1
CCNc1nc2cc(Cl)c(OC)cc2nc1NCC,1
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2c1,1
CC1COc2c(NCCCn3ccnc3)c(F)c(N)c3c(=O)c(-c4nnn[nH]4)cn1c23,1
CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(Cl)cc4Cl)nc23)cc1,1
Cn1cc(C2=C(c3nn(CCCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1
COc1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1,1
CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,1
COc1ccc(CNc2ncnc3c2nc(-c2ccccc2)n3C)cc1,1
COCCN(CCOC)c1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
Cc1cc(-c2cc(-c3ccccc3)nc(O)n2)ccc1O,1
COc1ccc(-c2nnc(SCc3ccc(-c4ccccc4C#N)cc3)o2)cc1,1
Cc1ccc(-n2c(C)c([N+](=O)[O-])c3ccc(O)cc32)cc1,1
c1ccc2c(-c3cnc4cnc(-c5cn[nH]c5)cn34)c[nH]c2c1,1
Cn1c(N2CCOC(c3ccc(F)cc3)C2)nc(-c2ccncc2F)cc1=O,1
Clc1ccc2c(c1)nnc1nnnn12,1
COc1cccc(-n2ncc3c(NN=Cc4ccc(NC(=O)CCN(C)C)cc4)ncnc32)c1,1
CN(C)Cc1c(C(=O)NN=Cc2ccoc2)nnn1-c1nonc1N,1
N#Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccccc1,1
CN(C)S(=O)(=O)c1ccc(Nc2cc(NC3CCC(N)CC3)nc3c(Br)cnn23)cc1Cl,1
Cn1cc(C2=C(c3ccc(-c4ccccc4)cc3)C(=O)NC2=O)c2ccccc21,1
N#Cc1c2n(c3c(S)ncnc13)CCCCC2,1
COc1ccc(COc2ccc3c(C4=C(c5cn(C)c6ccc(Br)cc56)C(=O)NC4=O)coc3c2)cc1,1
Cc1sc2nc(O)n3nc(-c4ccncc4)nc3c2c1C,1
CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,1
CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
CC(NC1C(=O)C(=O)C1=Nc1ccncc1)C1CCCCC1,1
COc1ccccc1C1=C(Nc2cc(Cl)c(O)c(Cl)c2)C(=O)NC1=O,1
O=C(Nc1n[nH]c2nc(-c3nccs3)c(Br)cc12)C1CCCC1,1
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O,1
COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1OC,1
O=C(CCC(=O)Nc1cc(C(F)(F)F)ccc1Cl)NN=Cc1c[nH]c2ccccc12,1
O=C1Nc2cc(Br)ccc2C1C1=Nc2ccccc2C1=NO,1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,1
COc1cc(C=NN(C)c2ncnc3c2cnn3-c2ccccc2)ccc1O,1
COc1ccccc1Sc1nc(Nc2cc(C)n[nH]2)c2ccccc2n1,1
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1
COc1cccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)c1,1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1
FC(F)(F)c1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1,1
Cc1cccc(C2C(=O)N(C)C(=NCC(N)Cc3ccccc3)N=C2c2ccncc2)c1,1
COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,1
COc1ccccc1NC(=O)c1nc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cnc1N,1
O=C(NCc1ccccc1)c1cccc(-c2cnc3[nH]ccc3c2)c1,1
CC(=O)Cc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,1
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,1
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,1
Cc1n[nH]c2ccc(-c3cncc(OCC=N[SH](C)(=O)O)c3)cc12,1
FC(F)(F)c1ccc(-c2nc(=NCc3cccnc3)sn2-c2ccccc2)cc1,1
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,1
COc1cccc(-n2ncc3c(NN=Cc4ccc(S(C)(=O)=O)cc4)ncnc32)c1,1
Cn1nc2c3c(cccc31)C(=O)c1ccccc1-2,1
O=C(NN=Cc1ccc(Sc2nc3ccccc3[nH]2)o1)c1cccc([N+](=O)[O-])c1,1
Oc1ccc(Nc2ncnc3[nH]cnc23)cc1CN(CCCl)CCCl,1
COc1cccc2c(C3=C(c4cn(C)c5cc(I)c(F)cc45)C(=O)NC3=O)coc12,1
Cc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,1
COc1cc(C=NNc2nc(Cl)nc3c2cnn3-c2ccccc2)ccc1O,1
Cc1ccc(N=C2CC(=O)c3sc(C)nc3C2=O)cc1,1
c1ccc(-c2nc(=NCc3cccnc3)sn2-c2ccccc2)cc1,1
COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,1
COc1ccccc1C1=C(Nc2cccc(O)c2)C(=O)NC1=O,1
COc1cc(C=C2SC(=O)NC2=O)ccc1O,1
Cc1c(-c2ccc3n[nH]c(N)c3c2)nnn1Cc1ccccc1,1
Oc1ccc(Cl)cc1-c1c(O)c(O)nc2cc(Cl)cc(Cl)c12,1
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,1
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,1
Nc1nc(Nc2ccc(Cl)cc2)nc(NCCO)c1[N+](=O)[O-],1
c1ccc(-c2cnc3cnc(-c4ccncc4)cn23)cc1,1
CC(=O)Nc1nccc(-c2c(-c3ccccc3)noc2C)n1,1
Cn1c(N2CCOC(c3ccc(F)cc3)C2)nc(-c2ccncc2Cl)cc1=O,1
O=C(NCCc1ccc(F)nc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,1
O=Nc1c(-c2c(O)[nH]c3cc(Br)ccc23)[nH]c2ccccc12,1
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,1
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,1
Cc1nccn2c(-c3ccnc(NCC4(O)CC4)n3)c(-c3ccc(F)cc3F)nc12,1
Cn1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ncccc21,1
CC1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
CNC(=O)c1cc(-c2ccc3[nH]ncc3c2)on1,1
O=C(O)C1CN(Cc2ccc(OCc3ccccc3)cc2Cl)C1,1
COc1ccccc1C1=C(c2cn(CCC=N[SH](C)(=O)O)c3ncccc23)C(=O)NC1=O,1
O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
CCCn1nc(NC(=O)c2cccs2)c2cc3cc(OC)ccc3nc21,1
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,1
O=Nc1c(-c2c(O)[nH]c3ccc(I)cc23)[nH]c2ccccc12,1
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,1
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)c1,1
Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,1
COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O,1
c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2-c2ccccc2)cc1,1
C#CCOc1ccc2c(C3=C(c4cn(C)c5ccc(Br)cc45)C(=O)NC3=O)coc2c1,1
CC(C)c1nc(O)cc(-c2ccncc2)n1,1
O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,1
Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,1
Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,1
O=C1NC(=O)C(N2CCc3ccccc32)=C1c1cccc(Cl)c1,1
CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1,1
COc1cc(C=NNc2ccc([N+](=O)[O-])cn2)cc(OC)c1O,1
O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,1
Nc1nonc1-n1nnc(C(=O)NN=Cc2cccc(Cl)c2)c1CN1CCCC1,1
C=Cc1cc2c(O)[nH]c(O)c2c2cc(OC)c(OC)cc12,1
CC1(C)CC(=O)C2C(=Nc3[nH]nc(C(F)(F)F)c3C2(C)c2ccccc2)C1,1
O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,1
Nc1nc(-c2ccc3[nH]ncc3c2)cs1,1
CN(C)CC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1
COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cn1,1
CNC(=O)c1cc(-c2ccccc2)[nH]n1,1
Oc1[nH]cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cccc12,1
Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1,1
O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccc(Cl)c(C(=O)O)c1,1
NC(=O)c1ccc(-c2ccnc(N)n2)cc1N1CCCCC1,1
COc1ccc(-c2[nH]c3nccnc3c2C(C)C)cc1,1
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,1
CN(C)CCCOc1cc(-c2ccc(Nc3nc4ccccc4o3)cc2)c2c[nH]c(O)c2c1,1
COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,1
Clc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21,1
NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,1
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,1
CCN(CC)c1ccc(NN=C2C(=O)NN=C2c2ccc(OC)cc2)cc1,1
Cc1cc(OCc2ccc(Cl)c(Cl)c2)ccc1CN1CC(C(=O)O)C1,1
O=C(Cc1ccc(Br)cc1)Nc1ncc([N+](=O)[O-])s1,1
O=C(NCCCn1cnc(Cl)c1Cl)c1ccc(O)c2[nH]c(-c3cccs3)nc12,1
NC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)c3)cc2)CC1,1
O=C(O)COc1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1,1
Fc1ccc(-c2cc3nccnc3[nH]2)cc1,1
CCOC(=O)Cc1nc2c3cc(Br)ccc3nc(O)n2n1,1
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Nc3ccccc3)n2)CC1,1
O=C1OCC(Cc2ccc(O)c(O)c2)=C1c1ccc(O)cc1,1
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,1
COc1ccccc1C1c2c(C(F)(F)F)n[nH]c2N=C2CC(C)(C)CC(=O)C21,1
Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,1
CC1CCN(C(O)C=O)CC1N(C)c1ncnc2[nH]ccc12,1
CC(=O)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,1
Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,1
CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1,1
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,1
CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,1
O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccccc1,1
COc1ccc(Nc2nc(NCCCN3CCOCC3)nc(N)c2[N+](=O)[O-])cc1,1
COCC(C)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
Oc1ncc(I)c2nc(-c3cccc(Cl)c3)cn12,1
Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,1
COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,1
COc1cc(C=C2SC(=S)NC2=O)ccc1O,1
COc1ccc(Nc2nnc(-c3ccc(C#N)cc3)o2)cc1,1
CC1COc2c(NCCCn3cccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
Nc1nccc(-c2c[nH]c3cc(Br)cc(O)c23)n1,1
Cc1c(O)cccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12,1
O=C1CN=C(c2cccc(Cl)c2)c2c(sc3c2CCCC3)N1,1
Cc1cccc(C(=O)NC2CC(n3cnc(NC(=O)Cc4cccc5ccccc45)c3)C2)n1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,1
Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,1
CC(C)(C)OC(=O)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,1
O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,1
Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)c12,1
COc1ccc(CNc2ncnc3[nH]c(-c4ccccc4)nc23)cc1,1
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,1
Cc1cc(Nc2nc(Sc3c(Cl)cccc3Cl)nc3ccccc23)[nH]n1,1
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,1
O=C1c2ccccc2-c2nc3nnnn3nc21,1
CC(C)C(CO)NC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,1
O=C(Nc1ncnc2[nH]c(-c3ccccc3)nc12)C1CCCCN1,1
COc1ccccc1C1c2c(-c3ccccc3)n[nH]c2N=C2CC(C)(C)CC(=O)C21,1
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1
CN1C(=O)CC(c2ccncc2)=NC1=NCC(=O)c1cccc(F)c1,1
O=C(Nc1ccc(O)c2c(=O)cc(-c3ccccc3Cl)oc12)c1ccc(Cl)cc1Cl,1
N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,1
CN(C)CC1=Cc2c(-c3c(O)[nH]c(O)c3-c3cn(C)c4ccccc34)c3ccccc3n2CC1,1
CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1,1
Oc1[nH]c2ccc(Br)cc2c1Cc1cc2c([nH]1)=CCCC=2,1
O=C(Cc1ccccc1Cl)Nc1ccc2cn[nH]c2c1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,1
CC(C)CCNc1nc(N)c([N+](=O)[O-])c(NCCO)n1,1
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,1
C(=NNc1ncnc2c1cnn2-c1cccc(NCC2CC2)c1)c1ccncc1,1
CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,1
O=C(Cc1ccccc1)Nc1cc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)ccc1Cl,1
COc1ccc(-c2coc3ccc(-c4nnc(SCc5cccc(C(F)(F)F)c5)o4)cc23)cc1,1
Brc1ccc2[nH]nc(-c3ccccc3)c2c1,1
COc1ccc(-n2cnc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc32)cc1,1
Cn1cc(C=C2C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,1
Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,1
CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,1
O=C(CN1CCOCC1)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1,1
c1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1,1
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1,1
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc21,1
CCC(C)Nc1nc(N)c([N+](=O)[O-])c(NC2CCCCC2)n1,1
O=C(Cc1cccs1)Nc1nc2ccccc2s1,1
CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,1
O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21,1
COc1ccc(-c2[nH]c3nccnc3c2C)cc1,1
COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1Cl,1
COc1ccc(C=NNc2ncnc3c2cnn3-c2cccc(OC)c2)cc1,1
Cc1n[nH]c2c1C(c1ccc(Br)cn1)C1C(=O)CC(C)(C)CC1=N2,1
CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)nc(O)c12,1
O=C1NC(=O)C(c2cn(CCO)c3ccc(F)cc23)=C1c1coc2ccccc12,1
Fc1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1F,1
Cn1cc(C2=C(c3cccc(OCCN)c3)C(=O)NC2=O)c2ccccc21,1
Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccccc3)nn2n1,1
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,1
O=C(CBr)c1ccc(N2CCOCC2)cc1,1
CCCC(=O)Nc1[nH]nc2cc(Cl)c(-c3ccc(N)cc3)cc12,1
C=CCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCCc1ccc(s1)CCCn1cc2c2cccnc21,1
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,1
CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,1
Oc1nccc2oc(-c3ccncc3)cc12,1
Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)C(C)C2)c1,1
CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccnc21,1
O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,1
Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1,1
CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,1
O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,1
Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,1
