ori_mol,backbone,side_chain,label
Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,Oc1ccc(Nc2nccs2)cc1,Clc1ccccc1,1
CCOc1ncccc1C(=O)Nc1cccc(C(=O)Nc2cccc(S(=O)(=O)CCO)c2)c1,CCOc1ncccc1C(=O)Nc1cccc(C=O)c1,Nc1cccc(S(=O)(=O)CCO)c1,1
CCOc1ncccc1C(=O)Nc1cccc(C(=O)Nc2cccc(S(=O)(=O)CCO)c2)c1,CCOc1ncccc1C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1,O=[SH](=O)CCO,1
NC(=O)c1sccc1NC(=O)Cc1ccccc1,CC(=O)Nc1ccsc1C(N)=O,c1ccccc1,1
N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,N#Cc1c(NC=O)sc2c1CCCC2,Fc1ccccc1,1
N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,N#Cc1csc2c1CCCC2,NC(=O)c1ccccc1F,1
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)c(F)c2)ncc1Cl,NC(=O)c1ccccc1Nc1ncncc1Cl,Nc1ccc(N2CCOCC2)c(F)c1,1
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)c(F)c2)ncc1Cl,NC(=O)c1ccccc1Nc1nc(N)ncc1Cl,Fc1ccccc1N1CCOCC1,1
COc1cc2c(cc1Cl)C(c1ccccc1)=NCC2,COc1cc2c(cc1Cl)C=NCC2,c1ccccc1,1
Cc1ccc(S(=O)(=O)C=CC#N)cc1,N#CC=C[SH](=O)=O,Cc1ccccc1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1,COC1CCC(C=O)CC1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,COC1CCC(C(=O)Nc2ccccn2)CC1,Fc1ccc(Nc2ccccn2)cc1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,Fc1ccc(Nc2cc(-c3ccncc3)ccn2)cc1,COC1CCC(C(N)=O)CC1,1
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,CC(C)(C)c1nc(-c2ccc3c(c2)OCO3)c[nH]1,Cc1ccccn1,1
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,C=Cc1cc(O)cc(O)c1,Oc1ccccc1O,1
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,C=Cc1ccc(O)c(O)c1,Oc1cccc(O)c1,1
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,O=CCc1cccc2ncccc12,Cc1csc(N)c1-c1ncn[nH]1,1
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,CC(=O)Nc1scc(C)c1-c1ncn[nH]1,c1ccc2ncccc2c1,1
O=c1n(CC2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,Nc1cc(-c2nn(CC3CCOCC3)c(=O)n2-c2ccc3ccccc3c2)ccn1,C1CCCCC1,1
O=c1n(CC2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CC1CCOCC1,1
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1,Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(N)=O,CC(O)CN1CCOCC1,1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,Cc1ccc(F)c(NC=O)c1,1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,NC(=O)Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,Cc1ccc(F)cc1,1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Nc1n[nH]c2cccc(-c3ccccc3)c12,Cc1ccc(F)c(NC(N)=O)c1,1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Nc1n[nH]c2cccc(-c3ccc(NC=O)cc3)c12,Cc1ccc(F)c(N)c1,1
COc1cc2c(cc1Cl)C(c1ccc(Cl)c(Cl)c1)=NCC2,COc1cc2c(cc1Cl)C=NCC2,Clc1ccccc1Cl,1
CCc1cccc2c1c(N=O)c(O)n2Cc1cc(F)cc2c1OCOC2,CCc1cccc2[nH]c(O)c(N=O)c12,Cc1cc(F)cc2c1OCOC2,1
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CNc1ccnc(Nc2ccc(C)c(S(N)(=O)=O)c2)n1,Cc1c2ccccc2nn1C,1
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Cc1c2ccc(N(C)c3ccnc(N)n3)cc2nn1C,Cc1ccccc1S(N)(=O)=O,1
NC(=O)c1oc2ccccc2c1NC(=O)c1ccco1,NC(=O)c1oc2ccccc2c1NC=O,c1ccoc1,1
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,CS(=O)(=O)Nc1ccccc1-c1ccc2c(c1)Nc1ccccc1NC2=O,COc1cccc(OC)c1OC,1
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnco1,CC(=O)Nc1ccsc1-c1nnco1,c1ccc2ccccc2c1,1
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnco1,O=C(Cc1cccc2ccccc12)Nc1ccsc1,c1nnco1,1
CNC(=O)c1ccsc1NC(=O)c1ccccc1,CNC(=O)c1ccsc1N,O=Cc1ccccc1,1
O=C(NCC1CCCO1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,CC1CCCO1,1
O=C(NCC1CCCO1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,Clc1cccc(-c2cn[nH]c2-c2cc[nH]c2)c1,O=CNCC1CCCO1,1
CCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,O=C1CC(=O)c2ccccc21,CCCN1C=CCC=C1,1
Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc12,CN1CCNCC1,1
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc(OC)c1OC,CN[SH](=O)=O,1
CNc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,CNc1ncc2nc(N)n(C3CCCC3)c2n1,Fc1ccccc1,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,NC(=O)Cc1ccc(C(F)(F)F)c2ncccc12,Clc1cscc1-c1ncn[nH]1,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,O=CCc1ccc(C(F)(F)F)c2ncccc12,Nc1scc(Cl)c1-c1ncn[nH]1,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,CC(=O)Nc1scc(Cl)c1-c1ncn[nH]1,FC(F)(F)c1cccc2cccnc12,1
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2ncccc12,O=CCc1cccc2ncccc12,COC(=O)c1c(C)csc1N,1
c1ccc(Nc2ccc3c(-c4ccccc4)[nH]nc3c2)cc1,c1ccc(-c2[nH]nc3ccccc23)cc1,Nc1ccccc1,1
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5n[nH]cc45)nc(N4CCOCC4)c3s2)CC1,CS(=O)(=O)N1CCN(Cc2cc3ncnc(N4CCOCC4)c3s2)CC1,c1ccc2n[nH]cc2c1,1
CS(=O)(O)=Nc1ccc2c(N=O)c(O)n(Cc3cc(F)cc4c3OCOC4)c2c1,O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2ccccc12,CS(=N)(=O)O,1
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,O=CNc1scc(Br)c1-c1ncn[nH]1,Cc1cccc2ncccc12,1
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,CC(=O)Nc1scc(Br)c1-c1ncn[nH]1,c1ccc2ncccc2c1,1
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,O=C(Cc1cccc2ncccc12)Nc1cc(Br)cs1,c1nc[nH]n1,1
N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,N#Cc1cnc2cnc(N)cc2c1Nc1ccc(F)c(Cl)c1,Cc1cccnc1,1
N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1N,Fc1ccccc1Cl,1
O=C(Cc1cccc2ccccc12)Nc1ccsc1-n1ccnc1,O=CNc1ccsc1-n1ccnc1,Cc1cccc2ccccc12,1
O=C(Cc1cccc2ccccc12)Nc1ccsc1-n1ccnc1,CC(=O)Nc1ccsc1-n1ccnc1,c1ccc2ccccc2c1,1
CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1,CC(=O)N1CCCC(C=O)C1,1
CC1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,O=CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,CC1CCNCC1,1
COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)c2)cc(OC)c1OC,NC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,COc1cccc(OC)c1OC,1
CCc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,CCc1ccc(C(=O)Nc2cccc(C)c2)o1,C1CC2(CCN1)OCCO2,1
O=C(Nc1ccccc1)c1c(O)nc(O)nc1Nc1ccccc1,NC(=O)c1c(O)nc(O)nc1Nc1ccccc1,c1ccccc1,1
O=C(Nc1ccccc1)c1c(O)nc(O)nc1Nc1ccccc1,O=C(Nc1ccccc1)c1cnc(O)nc1O,Nc1ccccc1,1
COc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3OC)c2)ccn1,COc1ccccc1Nc1cc(-c2ccncc2)ccn1,COc1ccccc1N,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2F)c1,NC(=O)c1ccccc1Nc1ccnc(Nc2ccccc2F)c1,C1COCCN1,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2F)c1,Nc1ccnc(Nc2ccc(N3CCOCC3)cc2F)c1,NC(=O)c1ccccc1,1
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3)nc2[nH]ccc12,CN(C)CC=O,1
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,COc1cc2c(cc1Nc1ncc3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,CNC(=O)c1c(N)cccc1F,1
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,CCNC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4OC)ccc32)c1,CN1CCOCC1,1
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,CNC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4OC)ccc32)c1,CCN1CCOCC1,1
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,O=C(NCCCN1CCOCC1)c1cccc(-n2ncc3ccccc32)c1,COc1ccccc1N,1
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,COc1ccccc1,1
COC(=O)c1sccc1NC(=O)Cc1ccc2ccccc2c1,COC(=O)c1sccc1NC(C)=O,c1ccc2ccccc2c1,1
Cn1cnc(-c2c(Br)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,O=C(CN1C(=O)CCc2ncccc21)Nc1cc(Br)cs1,Cn1cncn1,1
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CCNCCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CCOP(=O)(O)O,1
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CCN(CCCOc1ccc2cncnc2c1)CCOP(=O)(O)O,Nc1cc(CC(=O)Nc2cccc(F)c2)[nH]n1,1
Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)c1,Fc1ccccc1Nc1ccc2c(cnn2-c2ccccc2)c1,Cc1cccc(NC=O)c1,1
Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)c1,O=Cc1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,Cc1cccc(N)c1,1
COc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,c1ccc(-c2n[nH]c3ccccc23)cc1,COc1ccccc1N,1
N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,N#Cc1c(N)sc2c1CCCC2,O=Cc1ccc(F)cc1,1
N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,N#Cc1csc2c1CCCC2,NC(=O)c1ccc(F)cc1,1
N#CC(=Cc1ccc(O)cc1)C(=N)C(C#N)C#N,C=C(C#N)C(=N)C(C#N)C#N,Oc1ccccc1,1
COC(=O)c1sccc1NC(=O)Cc1cccc2ccccc12,NC(=O)Cc1cccc2ccccc12,COC(=O)c1cccs1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,COC1CCC(C=O)CC1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,COC1CCC(C(=O)Nc2ccccn2)CC1,c1ccc(Nc2ccccn2)cc1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,COC1CCC(C(=O)Nc2cc(-c3ccncc3)ccn2)CC1,Nc1ccccc1,1
Cc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,Cc1cc(Nc2ccccn2)ccc1N1CCOCC1,NC(=O)c1ccccc1N,1
CN(C)CCNC(=O)c1cccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1,Clc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,CN(C)CCNC=O,1
CN(C)CCNC(=O)c1cccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1,CN(C)CCNC(=O)c1cccc(-c2n[nH]c3ccccc23)c1,Nc1ccccc1Cl,1
CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,CN(C)CC(=O)N1CCCCC1,1
CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Clc1cncnc1-c1c[nH]c2ccccc12,CN(C)CC(=O)N1CCC(N)CC1,1
CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,CN(C)CC(=O)N1CCC(Nc2ncc(Cl)cn2)CC1,c1ccc2[nH]ccc2c1,1
CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2C(CO)CC3)n1,OCC1CCc2nc(-c3ccc(F)cc3)cn21,CCCNc1ncccn1,1
Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,Cc1cccc(NC=O)c1N1CCC2(CC1)OCCO2,Clc1ccco1,1
Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,Cc1cccc(NC(=O)c2ccc(Cl)o2)c1,C1CC2(CCN1)OCCO2,1
Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,Cc1ccccc1N1CCC2(CC1)OCCO2,NC(=O)c1ccc(Cl)o1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cc(C(=O)O)ccc12,O=Nc1c(O)[nH]c2cc(C(=O)O)ccc12,Cc1cc(F)cc2c1OCOC2,1
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(-c4cccnc4)c3c2)cc1,CS(=O)(=O)Nc1ccc(-c2cnc3ccccc3c2)cc1,c1ccncc1,1
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(-c4cccnc4)c3c2)cc1,c1ccc(-c2cnc3cccc(-c4cccnc4)c3c2)cc1,CS(N)(=O)=O,1
COC(=O)c1sccc1NC(=O)Cc1ccc(-n2ccnc2)cc1,COC(=O)c1sccc1NC(=O)Cc1ccccc1,c1c[nH]cn1,1
CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,CCc1c[nH]c(-c2ccc(OC)cc2)n1,c1ccncc1,1
CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,CCc1nc[nH]c1-c1ccncc1,COc1ccccc1,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,NC(=O)Cc1ccc(OCCCN2CCCCC2)cc1,Cc1n[nH]c(-c2cscc2C)n1,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccccc2)n1,OCCCN1CCCCC1,1
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2)n1,CC(C)[SH](=O)=O,1
C#Cc1csc(NC(=O)Cc2ccc(OC)cc2)c1C(=O)OCC,COc1ccc(CC(N)=O)cc1,C#Cc1cscc1C(=O)OCC,1
CSc1ccc(-n2ccc(-c3ccnc(Nc4ccc(-n5nc(C)nc5C)cc4)c3)n2)cc1,CSc1ccc(-n2ccc(-c3ccnc(N)c3)n2)cc1,Cc1nc(C)n(-c2ccccc2)n1,1
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,COc1ccc(OC)c(CC(N)=O)c1,CCOc1nccc(N)c1C#N,1
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,OC1CCOC1,1
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,C1CCOC1,1
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,CCN(C)C,1
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,COc1ccc(COc2ccccc2OC)cc1,Cc1cnc(N)nc1N,1
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,COc1ccc(Cc2cnc(N)nc2N)cc1OC,COc1ccccc1,1
O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1nccs1,CC(=O)Nc1scc(Br)c1-c1nccs1,O=C1CCc2ncccc2N1,1
Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,c1ccc(Nc2ccc(N3CCOCC3)cc2)nc1,Cc1oncc1-c1ccc(F)cc1,1
Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Cc1onc(-c2ccnc(Nc3ccccc3)c2)c1-c1ccc(F)cc1,C1COCCN1,1
Cc1cc(-c2sccc2NC(=O)Cc2cccc3ccccc23)[nH]n1,O=C(Cc1cccc2ccccc12)Nc1ccsc1,Cc1cc[nH]n1,1
Cc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,Nc1ccc(-n2cnc(N3CCOCC3)n2)cc1,Cc1c(-c2cnn(C)c2)ccc2cncnc12,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2Cc1cccnc1,N#Cc1c(NC=O)sc2c1CCCN2Cc1cccnc1,c1ccc2ccccc2c1,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2Cc1cccnc1,N#Cc1c(N)sc2c1CCCN2Cc1cccnc1,O=Cc1cccc2ccccc12,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2Cc1cccnc1,N#Cc1csc2c1CCCN2Cc1cccnc1,NC(=O)c1cccc2ccccc12,1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(F)cc12,NC(=O)Nc1cccc(C(F)(F)F)n1,Fc1ccc2ncccc2c1,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,N#Cc1csc2c1CCCN2C(=O)C1CC1,NC(=O)c1cccc2ccccc12,1
CN(C)c1ccc(CC2=c3ccccc3=NC2=O)cc1,CC1=c2ccccc2=NC1=O,CN(C)c1ccccc1,1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1N,c1cncc(-c2ccncn2)c1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,CNC(=O)c1ccccc1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1ccncc1C(F)(F)F,Nc1ccc(N2CCOCC2)cc1,1
Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,Cc1cnc(Nc2ccccc2)cc1-c1ccn(C)n1,c1nc(N2CCOCC2)n[nH]1,1
Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,Cc1cnc(Nc2ccc(-n3cncn3)cc2)cc1-c1ccn(C)n1,C1COCCN1,1
Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,Cc1ccc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)nc1,Cn1cccn1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,Fc1ccc(Nc2cc(-c3ccncc3)ccn2)cc1,COC1CCC(C(N)=O)CC1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,COC1CCC(C(=O)Nc2cc(-c3ccnc(N)c3)ccn2)CC1,Fc1ccccc1,1
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ncnc2ccccc12,C1CNCCN1,1
O=C(O)C=Cc1cc(Br)c(Br)c(Br)c1Br,Brc1ccc(Br)c(Br)c1Br,C=CC(=O)O,1
NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,NC(=O)c1ccccc1Nc1cc(O)ncc1C(F)(F)F,c1ccc2ccccc2c1,1
NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,FC(F)(F)c1ccc(Oc2cccc3ccccc23)nc1,NC(=O)c1ccccc1N,1
NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,NC(=O)c1ccccc1Nc1ccncc1C(F)(F)F,Oc1cccc2ccccc12,1
COc1cc(-c2cc(=O)c3cc(Cl)cc(Cl)c3o2)ccc1O,O=c1ccoc2c(Cl)cc(Cl)cc12,COc1ccccc1O,1
OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1,OC1CCCCC1,1
OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,c1cnc(NC2CCCC2)nc1,OC1CCC(c2ccn[nH]2)CC1,1
OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,Nc1nccc(-c2cn[nH]c2C2CCC(O)CC2)n1,C1CCCC1,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCC(O)CC4)c3n2)cc1,COc1ccc(Nc2ncc3ncn(C4CCC(O)CC4)c3n2)cc1,Nc1ccccc1F,1
CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,CN(c1ncccn1)C1CCCCC1,c1ccn2ccnc2c1,1
O=Nc1c(O)n(Cc2ccccc2)c2ccc(Br)cc12,Cn1c(O)c(N=O)c2cc(Br)ccc21,c1ccccc1,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4C)ccn3)cc2)n1,Cc1ncn(-c2ccc(Nc3cc(-c4ccon4)ccn3)cc2)n1,Cc1ccn[nH]1,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4C)ccn3)cc2)n1,Cc1[nH]ncc1-c1conc1-c1ccnc(N)c1,Cc1ncn(-c2ccccc2)n1,1
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cc1F,COc1ccc(-c2cccc3cnc(Nc4ccccc4)nc23)cc1F,Cc1nc[nH]n1,1
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cc1F,COc1ccc(-c2cccc3cncnc23)cc1F,Cc1ncn(-c2ccc(N)cc2)n1,1
